sample_index,pred_class,h8_ppm,deployment_risk_full,qc_decision,auto_output_ppm,qc_workpoint,selected_profile,filename,repeat_id
1018,3,170.9386450957136,0.22291666666666665,accept,170.9386450957136,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R1.txt,1
1019,1,121.29567421947533,0.5729166666666666,accept,121.29567421947533,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R1.txt,1
1020,3,223.47722513898563,0.2041666666666667,accept,223.47722513898563,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R2.txt,2
1021,0,95.48488766518439,0.5437500000000001,accept,95.48488766518439,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R1.txt,1
1022,0,98.397193519135,0.42291666666666666,accept,98.397193519135,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R2.txt,2
1023,2,96.05532503933708,0.6895833333333333,accept,96.05532503933708,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
1024,1,74.07156427369742,0.9375,reject,,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
1025,3,71.20944420804494,0.17291666666666664,accept,71.20944420804494,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R2.txt,2
1026,0,87.57018660176178,0.5375,accept,87.57018660176178,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R1.txt,1
1027,1,191.4756477881108,0.6375000000000001,accept,191.4756477881108,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
1028,0,43.17824443155686,0.5145833333333334,accept,43.17824443155686,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R1.txt,1
1029,3,171.751398925898,0.19166666666666665,accept,171.751398925898,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R2.txt,2
1030,0,81.76141566179679,0.5,accept,81.76141566179679,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R1.txt,1
1031,1,179.70387483590946,0.7062499999999999,accept,179.70387483590946,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
1032,0,22.756353583423937,0.46249999999999997,accept,22.756353583423937,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R1.txt,1
1033,0,22.69189934527641,0.4375,accept,22.69189934527641,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R2.txt,2
1034,1,182.76087615802777,0.6395833333333333,accept,182.76087615802777,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
1035,0,12.5,0.49374999999999997,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
1036,1,148.14363177709288,0.6562500000000001,accept,148.14363177709288,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
1037,1,25.0,0.5541666666666667,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R2.txt,2
1038,0,35.807234117685226,0.4458333333333333,accept,35.807234117685226,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R1.txt,1
1039,0,102.02073990030252,0.4041666666666666,accept,102.02073990030252,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R2.txt,2
1040,3,173.67730000302294,0.20625000000000002,accept,173.67730000302294,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R1.txt,1
1041,0,122.3720414115022,0.4291666666666667,accept,122.3720414115022,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R2.txt,2
1042,3,213.71750050494848,0.525,accept,213.71750050494848,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R1.txt,1
1043,0,70.33707428142276,0.4479166666666667,accept,70.33707428142276,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R1.txt,1
1044,2,125.0,0.5708333333333333,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R2.txt,2
1045,1,210.0883175039281,0.6583333333333333,accept,210.0883175039281,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R2.txt,2
1046,3,72.34452589803686,0.39375000000000004,accept,72.34452589803686,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R1.txt,1
1047,1,44.289835700692066,0.6479166666666667,accept,44.289835700692066,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R2.txt,2
1048,0,94.84077280023236,0.5750000000000001,accept,94.84077280023236,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R1.txt,1
1049,1,210.93933858350195,0.7666666666666666,accept,210.93933858350195,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
1050,0,66.68020376305883,0.4895833333333333,accept,66.68020376305883,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R2.txt,2
1051,3,234.87522431293564,0.27499999999999997,accept,234.87522431293564,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R2.txt,2
1052,1,110.32812048940447,0.46666666666666673,accept,110.32812048940447,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R2.txt,2
1053,0,105.91453872579271,0.7083333333333334,accept,105.91453872579271,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R1.txt,1
1054,3,41.590211320353,0.20625000000000002,accept,41.590211320353,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R2.txt,2
1055,1,250.0,0.5416666666666666,accept,250.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R1.txt,1
1056,2,120.46350941498932,0.55,accept,120.46350941498932,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R1.txt,1
1057,0,66.97191360189194,0.5645833333333333,accept,66.97191360189194,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R2.txt,2
1058,2,12.63379822931617,0.5854166666666666,accept,12.63379822931617,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R2.txt,2
1059,2,100.61701658542837,0.5791666666666667,accept,100.61701658542837,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R1.txt,1
1060,3,78.92253081749541,0.17499999999999996,accept,78.92253081749541,HC95,b5_c5_r4_h23_hc95,B5_GMe_F030_R2.txt,2
1061,3,171.3222217680736,0.30624999999999997,accept,171.3222217680736,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R2.txt,2
1062,0,103.94625328207277,0.4708333333333334,accept,103.94625328207277,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R2.txt,2
1063,0,79.23298323847696,0.6749999999999999,accept,79.23298323847696,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R2.txt,2
1064,2,105.73953257579926,0.6020833333333334,accept,105.73953257579926,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R2.txt,2
1065,0,102.64174405014596,0.5625,accept,102.64174405014596,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R2.txt,2
1066,2,113.54259372940614,0.6520833333333333,accept,113.54259372940614,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R1.txt,1
1067,3,156.88884104953036,0.26875,accept,156.88884104953036,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R1.txt,1
1068,2,12.5,0.59375,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R1.txt,1
1069,2,73.76734267224822,0.7333333333333334,accept,73.76734267224822,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R2.txt,2
1070,1,25.0,0.5354166666666665,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
1071,3,173.83867719670604,0.3541666666666667,accept,173.83867719670604,HC95,b5_c5_r4_h23_hc95,B5_GMe_F070_R2.txt,2
1072,3,101.45076258183995,0.49374999999999997,accept,101.45076258183995,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R2.txt,2
1073,0,107.79982602188645,0.5520833333333334,accept,107.79982602188645,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R2.txt,2
1074,0,125.0,0.4916666666666667,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R2.txt,2
1075,3,249.0345533122512,0.1625,accept,249.0345533122512,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R1.txt,1
1076,0,12.5,0.3729166666666666,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
1077,1,213.93491308111533,0.6479166666666667,accept,213.93491308111533,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R2.txt,2
1078,0,93.17932776905177,0.45,accept,93.17932776905177,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R2.txt,2
1079,2,25.43166106572903,0.63125,accept,25.43166106572903,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R1.txt,1
1080,1,61.52377010503895,0.6479166666666666,accept,61.52377010503895,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R2.txt,2
1081,0,108.69802236189389,0.5416666666666666,accept,108.69802236189389,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
1082,2,26.93485029216251,0.5499999999999999,accept,26.93485029216251,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R1.txt,1
1083,1,88.64291533620198,0.7645833333333334,accept,88.64291533620198,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R1.txt,1
1084,3,191.09134284193365,0.3020833333333333,accept,191.09134284193365,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
1085,3,219.7929851834765,0.3729166666666666,accept,219.7929851834765,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R2.txt,2
1086,2,85.58311177170296,0.58125,accept,85.58311177170296,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R1.txt,1
1087,1,177.1410130297337,0.5875,accept,177.1410130297337,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
1088,3,46.81574223831109,0.17708333333333334,accept,46.81574223831109,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R1.txt,1
1089,3,27.3293302654359,0.12916666666666665,accept,27.3293302654359,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
1090,3,153.10368424906878,0.19166666666666665,accept,153.10368424906878,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R1.txt,1
1091,3,195.43736832800448,0.22708333333333333,accept,195.43736832800448,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R2.txt,2
1092,3,135.27105728214684,0.325,accept,135.27105728214684,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R1.txt,1
1093,0,46.976040059468794,0.4791666666666667,accept,46.976040059468794,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R1.txt,1
1094,3,221.4894039376958,0.4708333333333334,accept,221.4894039376958,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R1.txt,1
1095,2,114.4884958880431,0.6833333333333332,accept,114.4884958880431,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R1.txt,1
1096,3,227.69614433359158,0.3708333333333333,accept,227.69614433359158,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R2.txt,2
1097,1,25.0,0.5499999999999999,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R2.txt,2
1098,3,123.51707979562522,0.20416666666666664,accept,123.51707979562522,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R1.txt,1
1099,1,25.0,0.5645833333333333,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
1100,2,60.41122648330438,0.7041666666666666,accept,60.41122648330438,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R1.txt,1
1101,0,92.42040822584926,0.37916666666666665,accept,92.42040822584926,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R2.txt,2
1102,0,118.95296515825403,0.5604166666666667,accept,118.95296515825403,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R2.txt,2
1103,2,38.72628912663126,0.6208333333333333,accept,38.72628912663126,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R2.txt,2
1104,0,60.75794834471337,0.3979166666666667,accept,60.75794834471337,HC95,b5_c5_r4_h23_hc95,B5_GEa_F060_R2.txt,2
1105,3,25.0,0.09375,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
1106,0,76.722173894841,0.6354166666666666,accept,76.722173894841,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
1107,0,89.87600695317127,0.7000000000000001,accept,89.87600695317127,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R2.txt,2
1108,1,113.12569438731252,0.5354166666666668,accept,113.12569438731252,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R2.txt,2
1109,0,101.23661113138095,0.5812499999999999,accept,101.23661113138095,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
1110,1,191.63913882604402,0.6541666666666667,accept,191.63913882604402,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
1111,3,208.67191557191757,0.32708333333333334,accept,208.67191557191757,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
1112,3,128.3077371299768,0.1958333333333333,accept,128.3077371299768,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R2.txt,2
1113,2,125.0,0.6124999999999999,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R1.txt,1
1114,2,49.94408160010268,0.6666666666666666,accept,49.94408160010268,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
1115,2,115.49194436376314,0.6937500000000001,accept,115.49194436376314,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R1.txt,1
1116,0,114.55544176618645,0.5541666666666667,accept,114.55544176618645,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
1117,0,12.5,0.49166666666666664,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R2.txt,2
1118,2,35.22906992740664,0.64375,accept,35.22906992740664,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R2.txt,2
1119,0,68.04404888564974,0.5916666666666667,accept,68.04404888564974,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R1.txt,1
1120,0,14.707716976012627,0.4020833333333333,accept,14.707716976012627,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R2.txt,2
1121,0,112.9990184030308,0.4791666666666667,accept,112.9990184030308,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
1122,2,99.56048311572754,0.5812499999999999,accept,99.56048311572754,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R1.txt,1
1123,2,79.43578804463789,0.6104166666666666,accept,79.43578804463789,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R1.txt,1
1124,0,48.63112221397507,0.5645833333333333,accept,48.63112221397507,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R1.txt,1
1125,0,106.04696779777089,0.5645833333333333,accept,106.04696779777089,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R2.txt,2
1126,0,112.2958870641407,0.49583333333333335,accept,112.2958870641407,HC95,b5_c5_r4_h23_hc95,B5_GEa_F090_R1.txt,1
1127,1,190.22781433426923,0.6291666666666665,accept,190.22781433426923,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
1128,2,50.41706891723407,0.7104166666666667,accept,50.41706891723407,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
1129,2,123.7679410392275,0.63125,accept,123.7679410392275,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R1.txt,1
1130,2,14.25616132949716,0.7583333333333333,accept,14.25616132949716,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R2.txt,2
1131,2,60.18280469009615,0.7729166666666667,accept,60.18280469009615,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
1132,0,67.89466379660085,0.46458333333333335,accept,67.89466379660085,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
1133,3,199.41785612024356,0.17500000000000002,accept,199.41785612024356,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R2.txt,2
1134,2,12.5,0.6958333333333334,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R2.txt,2
1135,2,84.6770090849882,0.5666666666666668,accept,84.6770090849882,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R1.txt,1
1136,0,47.06138497296342,0.5625,accept,47.06138497296342,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R1.txt,1
1137,1,160.67415948324262,0.65,accept,160.67415948324262,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
1138,0,35.05978334725082,0.43333333333333335,accept,35.05978334725082,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R2.txt,2
1139,1,218.96018137250326,0.5833333333333334,accept,218.96018137250326,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
1140,0,88.67738219445485,0.4354166666666666,accept,88.67738219445485,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R2.txt,2
1141,0,24.321023387006427,0.5395833333333333,accept,24.321023387006427,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R2.txt,2
1142,2,49.522126358312335,0.6208333333333332,accept,49.522126358312335,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
1143,1,114.9255564927177,0.4770833333333333,accept,114.9255564927177,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R1.txt,1
1144,1,103.82171319268237,0.5895833333333332,accept,103.82171319268237,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R2.txt,2
1145,0,24.92050087999997,0.42916666666666664,accept,24.92050087999997,HC95,b5_c5_r4_h23_hc95,B5_GEa_F020_R2.txt,2
1146,1,136.4371847578727,0.46875,accept,136.4371847578727,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R1.txt,1
1147,1,25.0,0.6458333333333334,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R2.txt,2
1148,1,107.80797388412034,0.45,accept,107.80797388412034,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R2.txt,2
1149,1,25.0,0.5541666666666667,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
1150,0,92.96086206126249,0.59375,accept,92.96086206126249,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R1.txt,1
1151,1,250.0,0.8375,review,,HC95,b5_c5_r4_h23_hc95,B5_GEy_F010_R2.txt,2
1152,3,248.88378136230588,0.14166666666666666,accept,248.88378136230588,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R2.txt,2
1153,3,131.99186053775563,0.325,accept,131.99186053775563,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R1.txt,1
1154,2,29.858489064917322,0.9083333333333333,reject,,HC95,b5_c5_r4_h23_hc95,B5_GEy_F020_R2.txt,2
1155,3,207.03063416871134,0.23124999999999998,accept,207.03063416871134,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R1.txt,1
1156,3,46.42200030444333,0.125,accept,46.42200030444333,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R2.txt,2
1157,0,12.5,0.39999999999999997,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
1158,1,53.53461134237368,0.6791666666666666,accept,53.53461134237368,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R2.txt,2
1159,0,44.47996760735634,0.5416666666666666,accept,44.47996760735634,HC95,b5_c5_r4_h23_hc95,B5_GEa_F040_R1.txt,1
1160,0,35.10475349453981,0.5750000000000001,accept,35.10475349453981,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R1.txt,1
1161,0,93.68817644392698,0.5145833333333334,accept,93.68817644392698,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
1162,0,87.06540869736617,0.5375,accept,87.06540869736617,HC95,b5_c5_r4_h23_hc95,B5_GEa_F070_R1.txt,1
1163,0,125.0,0.4541666666666666,accept,125.0,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R2.txt,2
1164,2,35.84927641541327,0.6520833333333332,accept,35.84927641541327,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R2.txt,2
1165,3,36.00191773589967,0.8645833333333334,review,,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R2.txt,2
1166,3,150.3759978651854,0.24791666666666667,accept,150.3759978651854,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R1.txt,1
1167,1,136.5937451812059,0.6979166666666666,accept,136.5937451812059,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R2.txt,2
1168,3,129.1185996516236,0.24583333333333335,accept,129.1185996516236,HC95,b5_c5_r4_h23_hc95,B5_GMe_F050_R1.txt,1
1169,3,154.33614007650286,0.18125,accept,154.33614007650286,HC95,b5_c5_r4_h23_hc95,B5_GMe_F060_R2.txt,2
1170,2,79.3996711754569,0.6979166666666666,accept,79.3996711754569,HC95,b5_c5_r4_h23_hc95,B5_GEy_F070_R1.txt,1
1171,0,39.20976574211733,0.525,accept,39.20976574211733,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R1.txt,1
1172,3,249.10134936177425,0.46249999999999997,accept,249.10134936177425,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R2.txt,2
1173,1,200.99446985627313,0.6541666666666667,accept,200.99446985627313,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
1174,3,189.49099411171903,0.26875,accept,189.49099411171903,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R2.txt,2
1175,2,75.53693853191527,0.6375000000000001,accept,75.53693853191527,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R1.txt,1
1176,1,213.36594207597332,0.59375,accept,213.36594207597332,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R2.txt,2
1177,1,165.68771278372284,0.8208333333333334,review,,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R2.txt,2
1178,3,215.23594546264394,0.6229166666666667,accept,215.23594546264394,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R1.txt,1
1179,3,235.1610729444888,0.27499999999999997,accept,235.1610729444888,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R1.txt,1
1180,2,36.94733778478917,0.6583333333333333,accept,36.94733778478917,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
1181,1,171.73541211883864,0.5729166666666666,accept,171.73541211883864,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R2.txt,2
1182,0,93.06651820050274,0.5729166666666666,accept,93.06651820050274,HC95,b5_c5_r4_h23_hc95,B5_GEa_F080_R1.txt,1
1183,0,67.46324836376266,0.3958333333333333,accept,67.46324836376266,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R1.txt,1
1184,2,61.19885514007146,0.59375,accept,61.19885514007146,HC95,b5_c5_r4_h23_hc95,B5_GEy_F050_R1.txt,1
1185,1,89.91478401558065,0.5,accept,89.91478401558065,HC95,b5_c5_r4_h23_hc95,B5_GCO_F030_R2.txt,2
1186,1,217.58940117007324,0.7916666666666666,accept,217.58940117007324,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
1187,2,117.38329448441675,0.65,accept,117.38329448441675,HC95,b5_c5_r4_h23_hc95,B5_GEy_F100_R1.txt,1
1188,3,204.3367644616665,0.19375,accept,204.3367644616665,HC95,b5_c5_r4_h23_hc95,B5_GMe_F080_R2.txt,2
1189,2,114.55606123366994,0.6666666666666666,accept,114.55606123366994,HC95,b5_c5_r4_h23_hc95,B5_GEy_F090_R2.txt,2
1190,3,100.78092430652009,0.2520833333333333,accept,100.78092430652009,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R2.txt,2
1191,1,138.1974197622714,0.7875,accept,138.1974197622714,HC95,b5_c5_r4_h23_hc95,B5_GCO_F040_R2.txt,2
1192,1,38.54859925883434,0.5958333333333333,accept,38.54859925883434,HC95,b5_c5_r4_h23_hc95,B5_GCO_F020_R1.txt,1
1193,0,66.11707532105649,0.4375,accept,66.11707532105649,HC95,b5_c5_r4_h23_hc95,B5_GEa_F050_R2.txt,2
1194,1,223.4549707532629,0.5958333333333333,accept,223.4549707532629,HC95,b5_c5_r4_h23_hc95,B5_GCO_F090_R1.txt,1
1195,3,246.02378296694891,0.19166666666666665,accept,246.02378296694891,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R2.txt,2
1196,3,94.42616597085676,0.1416666666666667,accept,94.42616597085676,HC95,b5_c5_r4_h23_hc95,B5_GMe_F040_R2.txt,2
1197,1,161.88332496611372,0.5666666666666668,accept,161.88332496611372,HC95,b5_c5_r4_h23_hc95,B5_GCO_F060_R1.txt,1
1198,0,12.5,0.4583333333333333,accept,12.5,HC95,b5_c5_r4_h23_hc95,B5_GEa_F010_R1.txt,1
1199,3,31.08813217132571,0.5270833333333333,accept,31.08813217132571,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R2.txt,2
1200,2,37.030290512021764,0.6291666666666667,accept,37.030290512021764,HC95,b5_c5_r4_h23_hc95,B5_GEy_F030_R1.txt,1
1201,0,37.18035322434133,0.46249999999999997,accept,37.18035322434133,HC95,b5_c5_r4_h23_hc95,B5_GEa_F030_R2.txt,2
1202,1,201.6625680865876,0.6395833333333333,accept,201.6625680865876,HC95,b5_c5_r4_h23_hc95,B5_GCO_F080_R1.txt,1
1203,1,135.95416718332586,0.56875,accept,135.95416718332586,HC95,b5_c5_r4_h23_hc95,B5_GCO_F070_R1.txt,1
1204,2,74.86320414821091,0.6666666666666666,accept,74.86320414821091,HC95,b5_c5_r4_h23_hc95,B5_GEy_F060_R2.txt,2
1205,3,236.02322889903445,0.26458333333333334,accept,236.02322889903445,HC95,b5_c5_r4_h23_hc95,B5_GMe_F100_R1.txt,1
1206,2,96.47026763837945,0.6729166666666666,accept,96.47026763837945,HC95,b5_c5_r4_h23_hc95,B5_GEy_F080_R2.txt,2
1207,1,132.5098346645156,0.48750000000000004,accept,132.5098346645156,HC95,b5_c5_r4_h23_hc95,B5_GCO_F050_R2.txt,2
1208,1,224.09619716486688,0.7645833333333333,accept,224.09619716486688,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R2.txt,2
1209,3,229.40609705003365,0.23958333333333334,accept,229.40609705003365,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R2.txt,2
1210,1,248.7259544926445,0.6916666666666665,accept,248.7259544926445,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R2.txt,2
1211,2,50.64514829462344,0.6895833333333333,accept,50.64514829462344,HC95,b5_c5_r4_h23_hc95,B5_GEy_F040_R1.txt,1
1212,0,122.84639726205225,0.425,accept,122.84639726205225,HC95,b5_c5_r4_h23_hc95,B5_GEa_F100_R2.txt,2
1213,1,27.53700410114744,0.7999999999999999,review,,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R1.txt,1
1214,3,54.50269758522547,0.16666666666666666,accept,54.50269758522547,HC95,b5_c5_r4_h23_hc95,B5_GMe_F020_R1.txt,1
1215,1,25.0,0.5,accept,25.0,HC95,b5_c5_r4_h23_hc95,B5_GCO_F010_R2.txt,2
1216,1,237.81428382309,0.6875,accept,237.81428382309,HC95,b5_c5_r4_h23_hc95,B5_GCO_F100_R1.txt,1
1217,3,222.26500347629678,0.4166666666666667,accept,222.26500347629678,HC95,b5_c5_r4_h23_hc95,B5_GMe_F090_R1.txt,1
1218,3,31.372441465840467,0.12708333333333333,accept,31.372441465840467,HC95,b5_c5_r4_h23_hc95,B5_GMe_F010_R2.txt,2
